order_id,product_id,customer_id,order_date,sales_amount,discount,quantity,profit
ORD40914,PROD0041,CUST0541,09/18/2023,2095.4,0.02,8,505.93
ORD10225,PROD0087,CUST0073,12/06/2023,281.33,0.19,2,14.32
ORD51779,PROD0105,CUST0540,08/10/2023,359.96,0.14,4,45.79
ORD37391,PROD0037,CUST0087,03/09/2024,2609.25,0.09,9,222.99
ORD47178,PROD0035,CUST0647,06/04/2024,2016.12,0.19,6,182.34
ORD34199,PROD0027,CUST0625,09/10/2023,3128.74,0.07,8,748.36
ORD94025,PROD0024,CUST0083,02/25/2024,1317.32,0.12,4,236.38
ORD69674,PROD0096,CUST0350,04/14/2024,2891.32,0.18,8,216.46
ORD12628,PROD0114,CUST0195,01/28/2024,833.5,0.2,7,56.72
ORD14523,PROD0118,CUST0159,10/04/2023,1536.34,0.05,8,283
ORD15876,PROD0004,CUST0854,11/26/2023,358.47,0.25,2,63.3
ORD88656,PROD0054,CUST0278,11/22/2023,1542.78,0.15,9,99.6
ORD39842,PROD0083,CUST0203,10/03/2023,1162.52,0.11,3,62.5
ORD95357,PROD0008,CUST0913,02/08/2024,2069.71,0.01,7,317.32
ORD98157,PROD0047,CUST0831,10/30/2023,938.76,0.01,4,86.52
ORD80759,PROD0092,CUST0297,05/19/2024,283.51,0.08,3,47.6
ORD56577,PROD0116,CUST0839,10/28/2023,1237.64,0.07,6,77.53
ORD58743,PROD0031,CUST0653,01/21/2024,106.92,0.19,4,16.44
ORD22708,PROD0096,CUST0963,12/21/2023,952.02,0.28,3,64.17
ORD62212,PROD0079,CUST0680,08/14/2023,257.1,0.07,1,19.23
ORD51946,PROD0004,CUST0850,03/05/2024,645.25,0.1,3,142.91
ORD40274,PROD0015,CUST0639,05/16/2024,3115.95,0.07,7,516.42
ORD74107,PROD0073,CUST0391,01/26/2024,112.39,0.3,4,23.27
ORD59984,PROD0077,CUST0967,07/25/2023,469.72,0.19,2,107.37
ORD19952,PROD0096,CUST0842,04/23/2024,3252.74,0.18,9,254.89
ORD21455,PROD0018,CUST0776,06/02/2024,1754.53,0.16,7,352.01
ORD87065,PROD0045,CUST0511,10/04/2023,1733.74,0.13,4,329.63
ORD25358,PROD0073,CUST0959,05/07/2024,164.57,0.18,5,23.98
ORD47797,PROD0026,CUST0170,01/02/2024,1178.59,0.05,6,248.57
ORD53365,PROD0002,CUST0382,01/11/2024,1936.25,0.25,7,164.98
ORD43692,PROD0059,CUST0016,08/18/2023,62.38,0.24,3,13.21
ORD75622,PROD0013,CUST0799,05/10/2024,1708.07,0.06,9,139.02
ORD27375,PROD0023,CUST0150,03/23/2024,1503.89,0.24,4,354.34
ORD11580,PROD0062,CUST0528,08/16/2023,2154.86,0.03,6,229.17
ORD34370,PROD0070,CUST0673,03/03/2024,555.58,0.03,9,30.19
ORD40122,PROD0033,CUST0978,11/28/2023,84,0.25,4,4.61
ORD52540,PROD0116,CUST0879,07/20/2023,1455.01,0.18,8,203.18
ORD79440,PROD0092,CUST0754,11/18/2023,665.63,0.19,8,140.4
ORD95127,PROD0101,CUST0241,09/21/2023,10.44,0.01,1,1.36
ORD44158,PROD0097,CUST0610,05/13/2024,34.93,0.07,3,3.31
ORD97969,PROD0102,CUST0417,07/16/2023,1322.24,0.22,6,195.84
ORD11587,PROD0041,CUST0072,04/05/2024,1186.68,0.26,6,243.64
ORD39025,PROD0032,CUST0975,07/30/2023,1730.29,0.03,9,177.27
ORD25268,PROD0012,CUST0722,12/23/2023,356.38,0.2,7,75.04
ORD83291,PROD0047,CUST0722,05/02/2024,1642.83,0.01,7,407.17
ORD52162,PROD0117,CUST0615,07/22/2023,2378.16,0.06,6,371
ORD28141,PROD0100,CUST0513,10/15/2023,3532.82,0.03,8,298.91
ORD20750,PROD0089,CUST0603,12/06/2023,1909.53,0.18,5,400.26
ORD86376,PROD0062,CUST0861,09/12/2023,1362.52,0.08,4,172.32
ORD19730,PROD0092,CUST0999,05/14/2024,324.6,0.21,4,69
ORD84846,PROD0116,CUST0446,01/12/2024,179.66,0.19,1,27.37
ORD32414,PROD0079,CUST0106,03/28/2024,240.51,0.13,1,17.58
ORD59826,PROD0093,CUST0700,03/15/2024,1989,0.1,5,432.56
ORD64549,PROD0090,CUST0534,03/06/2024,123.72,0,2,15.07
ORD56311,PROD0067,CUST0033,09/29/2023,65.09,0.04,2,8.49
ORD81490,PROD0012,CUST0868,06/09/2024,232.29,0.27,5,52.8
ORD20072,PROD0091,CUST0217,04/15/2024,1297.24,0.08,4,229.51
ORD79410,PROD0026,CUST0404,10/29/2023,587.23,0.29,4,31
ORD86672,PROD0039,CUST0877,11/26/2023,950.22,0.1,4,92.35
ORD58952,PROD0010,CUST0533,11/06/2023,392.22,0.14,1,80.27
ORD87582,PROD0034,CUST0973,10/24/2023,871.89,0.09,2,68.51
ORD62579,PROD0047,CUST0374,10/23/2023,910.31,0.04,4,208.74
ORD85928,PROD0032,CUST0985,01/08/2024,1363.62,0.14,8,194
ORD95957,PROD0045,CUST0887,03/16/2024,827.01,0.17,2,104.56
ORD53934,PROD0023,CUST0976,10/14/2023,811.31,0.18,2,113.04
ORD39723,PROD0118,CUST0932,05/29/2024,743.91,0.08,4,157.65
ORD59302,PROD0012,CUST0371,10/21/2023,572.76,0,9,56.16
ORD16012,PROD0107,CUST0625,01/21/2024,1009.5,0.01,6,167.64
ORD10846,PROD0068,CUST0812,05/30/2024,2167.84,0,8,515.59
ORD27727,PROD0015,CUST0821,06/18/2024,890.27,0.07,2,194.96
ORD94709,PROD0023,CUST0678,02/10/2024,2760.43,0.07,6,185.71
ORD50620,PROD0090,CUST0277,11/28/2023,152.18,0.18,3,34.17
ORD88339,PROD0043,CUST0912,06/30/2024,1679.81,0.2,8,319.14
ORD22914,PROD0009,CUST0046,11/04/2023,116.69,0.2,1,26.04
ORD38162,PROD0052,CUST0553,06/02/2024,3223.01,0.17,9,581.78
ORD27653,PROD0075,CUST0294,03/13/2024,1340.69,0.15,6,324.44
ORD59573,PROD0016,CUST0160,05/13/2024,1191,0.01,3,64.46
ORD34585,PROD0111,CUST0521,10/18/2023,56.36,0.22,5,10.23
ORD89544,PROD0041,CUST0507,04/26/2024,633.43,0.21,3,135.85
ORD62083,PROD0004,CUST0070,10/12/2023,1656.13,0.23,9,380.3
ORD41767,PROD0041,CUST0116,04/19/2024,2285.16,0.05,9,280.59
ORD10492,PROD0072,CUST0299,04/05/2024,1175.09,0.21,3,275.72
ORD29480,PROD0042,CUST0241,04/26/2024,895.19,0.07,7,62.37
ORD25232,PROD0109,CUST0257,08/21/2023,260.36,0.22,5,55.81
ORD56915,PROD0080,CUST0106,09/02/2023,1539.28,0.29,5,271.19
ORD39251,PROD0023,CUST0869,10/31/2023,900.35,0.09,2,202.07
ORD39535,PROD0015,CUST0370,12/21/2023,3752.54,0.02,8,332.31
ORD21893,PROD0050,CUST0684,11/03/2023,38.45,0.29,2,1.95
ORD42534,PROD0003,CUST0601,06/13/2024,45.63,0.02,4,4.66
ORD80123,PROD0044,CUST0042,08/08/2023,1082.94,0.28,6,72.09
ORD52199,PROD0050,CUST0226,04/28/2024,149.75,0.21,7,19.13
ORD36158,PROD0091,CUST0721,05/28/2024,2538.07,0.2,9,614.47
ORD66675,PROD0073,CUST0983,07/08/2023,276.16,0.14,8,30.69
ORD78938,PROD0082,CUST0075,09/07/2023,942.24,0.29,5,122.24
ORD74993,PROD0071,CUST0506,12/14/2023,3371.22,0.06,8,671.21
ORD28663,PROD0103,CUST0679,02/15/2024,285.56,0.25,1,16.65
ORD89222,PROD0120,CUST0363,10/20/2023,322.41,0.15,1,38.13
ORD67402,PROD0005,CUST0947,03/07/2024,1231.8,0.01,8,285.02
ORD89636,PROD0067,CUST0370,04/16/2024,108.48,0.2,4,16.59
ORD69639,PROD0068,CUST0160,12/30/2023,227.62,0.16,1,28.4
ORD85764,PROD0097,CUST0842,01/20/2024,78.12,0.22,8,16.21
ORD77584,PROD0110,CUST0287,08/04/2023,933.98,0.2,6,219.72
ORD49731,PROD0014,CUST0631,03/17/2024,151.17,0.29,3,37.68
ORD43600,PROD0066,CUST0973,06/15/2024,301.77,0.14,1,34.08
ORD71745,PROD0106,CUST0644,10/02/2023,322.62,0.3,9,65.83
ORD47736,PROD0029,CUST0174,10/21/2023,2568.78,0.23,8,353.14
ORD40762,PROD0004,CUST0241,06/22/2024,1027.61,0.14,5,178.88
ORD61828,PROD0028,CUST0437,01/26/2024,817.82,0.05,7,161.27
ORD14450,PROD0033,CUST0728,06/27/2024,176.4,0.3,9,16.69
ORD16066,PROD0090,CUST0627,05/27/2024,311.77,0.28,7,37.95
ORD60723,PROD0026,CUST0829,09/08/2023,1288.18,0.11,7,131.79
ORD43812,PROD0062,CUST0231,04/09/2024,1577.26,0.29,6,146.53
ORD98544,PROD0117,CUST0306,03/01/2024,674.66,0.2,2,81.9
ORD29516,PROD0093,CUST0006,02/09/2024,2413.32,0.22,7,241.7
ORD11351,PROD0066,CUST0132,11/13/2023,1621.16,0.23,6,138.26
ORD87515,PROD0006,CUST0013,09/22/2023,2284.88,0.11,6,248.04
ORD69399,PROD0093,CUST0951,01/27/2024,2143.7,0.03,5,225.35
ORD68272,PROD0055,CUST0236,09/19/2023,112.12,0.22,1,12.38
ORD39860,PROD0034,CUST0662,06/30/2024,402.41,0.16,1,37.84
ORD55313,PROD0047,CUST0147,10/12/2023,1510.07,0.09,7,307.99
ORD24798,PROD0033,CUST0010,09/15/2023,94.08,0.16,4,4.79
ORD57853,PROD0074,CUST0411,02/23/2024,1155.24,0.13,3,77.42
ORD82433,PROD0002,CUST0555,07/23/2023,3153.33,0.05,9,447.44
ORD14959,PROD0009,CUST0209,07/19/2023,770.14,0.12,6,52.91
ORD98241,PROD0016,CUST0210,01/08/2024,388.98,0.03,1,72.47
ORD25939,PROD0114,CUST0817,05/29/2024,291.73,0.02,2,31.57
ORD42250,PROD0079,CUST0784,03/23/2024,1459.66,0.12,6,295.57
ORD11127,PROD0111,CUST0938,07/21/2023,70.23,0.19,6,11.01
ORD91610,PROD0060,CUST0104,09/02/2023,589.07,0.14,4,125.04
ORD90028,PROD0104,CUST0486,02/27/2024,960.06,0.22,9,239.54
ORD13514,PROD0017,CUST0920,12/13/2023,506.53,0.26,5,65.09
ORD52497,PROD0004,CUST0394,12/30/2023,1247.48,0.13,6,222.93
ORD26177,PROD0038,CUST0220,01/15/2024,510.4,0.12,5,118.07
ORD49271,PROD0085,CUST0663,07/10/2023,418.08,0.2,6,48.69
ORD58726,PROD0044,CUST0040,10/04/2023,932.53,0.07,4,168.01
ORD34394,PROD0052,CUST0778,10/03/2023,1510.11,0.3,5,342.32
ORD20039,PROD0075,CUST0681,10/11/2023,946.37,0.1,4,204.47
ORD58559,PROD0066,CUST0623,06/23/2024,308.79,0.12,1,68.8
ORD43724,PROD0100,CUST0140,05/15/2024,1752.75,0.23,5,329.11
ORD24603,PROD0032,CUST0212,02/27/2024,703.61,0.29,5,153.02
ORD79871,PROD0117,CUST0941,01/13/2024,371.06,0.12,1,37.89
ORD63075,PROD0114,CUST0587,04/29/2024,217.31,0.27,2,32.48
ORD87885,PROD0075,CUST0042,02/12/2024,452.15,0.14,2,70.48
ORD60373,PROD0010,CUST0937,08/04/2023,2271.23,0.17,6,339.71
ORD94765,PROD0098,CUST0776,10/14/2023,1502.96,0.27,5,204.75
ORD70388,PROD0023,CUST0137,10/13/2023,1246.64,0.16,3,123.73
ORD34676,PROD0104,CUST0283,06/13/2024,670.12,0.02,5,54.79
ORD42016,PROD0076,CUST0304,08/20/2023,808.46,0.11,2,106.17
ORD80225,PROD0041,CUST0259,02/17/2024,427.63,0.2,2,38.31
ORD33310,PROD0032,CUST0785,08/05/2023,1641.1,0.08,9,244.23
ORD89382,PROD0013,CUST0736,07/22/2023,551.19,0.09,3,71.23
ORD79341,PROD0043,CUST0029,10/04/2023,372.71,0.29,2,79.43
ORD32512,PROD0074,CUST0356,06/26/2024,3186.86,0.1,8,519.15
ORD19203,PROD0100,CUST0733,09/23/2023,3605.66,0.12,9,899.86
ORD30056,PROD0066,CUST0220,11/18/2023,659.69,0.06,2,66.79
ORD62353,PROD0057,CUST0630,07/27/2023,123.79,0.22,5,26.09
ORD82894,PROD0010,CUST0144,02/13/2024,3160.57,0.01,7,192.9
ORD68157,PROD0068,CUST0892,01/18/2024,1799.31,0.17,8,213.81
ORD75317,PROD0066,CUST0959,11/06/2023,1193.06,0.15,4,297.4
ORD52083,PROD0044,CUST0540,12/27/2023,1143.1,0.24,6,68.69
ORD54005,PROD0044,CUST0871,04/14/2024,1631.93,0.07,7,378.54
ORD10290,PROD0001,CUST0031,08/14/2023,1771.76,0.26,9,244.07
ORD86731,PROD0024,CUST0439,11/06/2023,2896.62,0.14,9,147.62
ORD11307,PROD0022,CUST0566,12/19/2023,3423.32,0.16,9,659.51
ORD64955,PROD0054,CUST0001,08/12/2023,1228.17,0.13,7,76.68
ORD94053,PROD0104,CUST0705,05/06/2024,547.04,0.2,5,79.79
ORD69212,PROD0052,CUST0053,04/13/2024,3244.58,0.06,8,479.1
ORD27494,PROD0051,CUST0304,11/28/2023,1116.79,0.17,3,113.53
ORD48272,PROD0011,CUST0739,09/02/2023,286.01,0.01,9,61.64
ORD27309,PROD0071,CUST0431,02/06/2024,1326.97,0.26,4,152.33
ORD69120,PROD0052,CUST0107,06/13/2024,1190.83,0.08,3,134.04
ORD36259,PROD0044,CUST0577,08/06/2023,1015.25,0.19,5,212.45
ORD68509,PROD0049,CUST0663,03/16/2024,624.92,0.17,2,150.27
ORD43044,PROD0114,CUST0680,07/26/2023,937.69,0.1,7,113.21
ORD74809,PROD0062,CUST0110,12/17/2023,2843.52,0.04,8,316.67
ORD95641,PROD0080,CUST0796,06/07/2024,2740.35,0.21,8,284.4
ORD96021,PROD0092,CUST0329,01/14/2024,616.32,0.25,8,78.77
ORD58350,PROD0042,CUST0669,09/30/2023,742.55,0.1,6,87.53
ORD40250,PROD0048,CUST0091,03/05/2024,239.58,0.24,1,47.22
ORD40577,PROD0045,CUST0136,07/13/2023,363.69,0.27,1,68.42
ORD42887,PROD0120,CUST0914,03/26/2024,1934.48,0.15,6,375.14
ORD87573,PROD0020,CUST0273,01/01/2024,1156.91,0.13,3,273.64
ORD74325,PROD0119,CUST0774,06/12/2024,387.88,0.01,4,40.32
ORD51343,PROD0034,CUST0340,09/05/2023,2874.36,0.25,8,363.15
ORD60923,PROD0081,CUST0272,09/01/2023,2483.85,0.04,7,400.3
ORD71008,PROD0093,CUST0586,01/31/2024,424.32,0.04,1,96.29
ORD73937,PROD0069,CUST0899,03/15/2024,365.89,0.24,1,30.53
ORD97629,PROD0099,CUST0898,08/03/2023,1087.29,0.01,9,231.84
ORD18037,PROD0029,CUST0946,07/27/2023,1175.97,0.06,3,273.42
ORD31305,PROD0054,CUST0500,11/22/2023,177.47,0.12,1,12.43
ORD94690,PROD0019,CUST0998,01/07/2024,3316.54,0.25,9,725.51
ORD88578,PROD0035,CUST0734,10/17/2023,3152.78,0.05,8,352.03
ORD12597,PROD0077,CUST0331,09/20/2023,2134.03,0.08,8,280.32
ORD21760,PROD0026,CUST0822,10/27/2023,777.46,0.06,4,108.5
ORD70722,PROD0058,CUST0593,02/06/2024,367.71,0.14,1,91.91
ORD74086,PROD0032,CUST0219,07/05/2023,344.87,0.13,2,35.9
ORD44854,PROD0042,CUST0179,02/04/2024,712.3,0.26,7,151.15
ORD18086,PROD0120,CUST0125,11/09/2023,921.72,0.19,3,82.25
ORD89189,PROD0100,CUST0662,04/04/2024,1311.15,0.28,4,108.99
ORD25599,PROD0048,CUST0304,10/07/2023,312.09,0.01,1,67.39
ORD29613,PROD0088,CUST0570,07/24/2023,476.1,0.25,5,27.08
ORD74092,PROD0015,CUST0902,10/20/2023,1349.76,0.06,3,230.21
ORD16544,PROD0044,CUST0580,06/12/2024,1579.28,0.1,7,185.5
ORD89946,PROD0016,CUST0974,06/01/2024,3143.92,0.02,8,299.99
ORD36588,PROD0035,CUST0417,02/18/2024,1887.52,0.09,5,457.86
ORD10069,PROD0099,CUST0247,08/03/2023,185.49,0.24,2,17.58
ORD59013,PROD0089,CUST0789,11/15/2023,4107.83,0.02,9,744.36
ORD12364,PROD0108,CUST0666,11/01/2023,716.49,0.16,3,135.25
ORD78694,PROD0019,CUST0043,10/23/2023,1400.32,0.05,3,264.04
ORD80630,PROD0051,CUST0517,02/25/2024,2018.3,0.1,5,339.56
ORD12770,PROD0055,CUST0771,01/18/2024,845.25,0.16,7,148.69
ORD67253,PROD0090,CUST0137,10/05/2023,342.09,0.21,7,25.27
ORD63981,PROD0039,CUST0212,02/06/2024,1520.35,0.28,8,227.2
ORD24565,PROD0118,CUST0636,08/14/2023,307.27,0.24,2,17.81
ORD80141,PROD0012,CUST0729,10/30/2023,241.83,0.24,5,41.48
ORD43917,PROD0106,CUST0332,07/01/2024,194.6,0.05,4,15.78
ORD57759,PROD0079,CUST0627,12/18/2023,1592.35,0.28,8,192.85
ORD36797,PROD0109,CUST0586,04/15/2024,156.22,0.22,3,10.06
ORD94950,PROD0005,CUST0549,05/16/2024,883.41,0.29,8,101.7
ORD42143,PROD0005,CUST0804,10/27/2023,485.25,0.22,4,41.6
ORD57225,PROD0012,CUST0159,07/02/2023,289.56,0.09,5,47.15
ORD84494,PROD0052,CUST0177,10/04/2023,1415.19,0.18,4,267.87
ORD42081,PROD0096,CUST0021,11/20/2023,1480.92,0.16,4,340.63
ORD51162,PROD0006,CUST0420,04/29/2024,2413.24,0.06,6,463.3
ORD37186,PROD0011,CUST0328,12/06/2023,141.24,0.12,5,16.13
ORD56846,PROD0023,CUST0931,10/29/2023,1756.18,0.29,5,416.63
ORD46318,PROD0072,CUST0678,12/31/2023,381.78,0.23,1,38.95
ORD71722,PROD0112,CUST0673,05/19/2024,1998.19,0.19,6,146.08
ORD13116,PROD0107,CUST0636,09/17/2023,824.26,0.03,5,199.59
ORD79447,PROD0115,CUST0281,05/18/2024,30.07,0.21,2,1.58
ORD58532,PROD0092,CUST0960,10/23/2023,79.09,0.23,1,18.81
ORD29875,PROD0062,CUST0667,12/11/2023,1866.06,0.28,7,169.5
ORD46096,PROD0029,CUST0664,12/14/2023,3490.37,0.07,9,202.35
ORD95011,PROD0008,CUST0897,08/02/2023,1594.84,0.11,6,107.27
ORD54554,PROD0079,CUST0645,02/05/2024,818.29,0.26,4,108.9
ORD73662,PROD0120,CUST0227,10/07/2023,2548.96,0.04,7,510.03
ORD38438,PROD0036,CUST0510,05/04/2024,297.76,0.26,1,43.67
ORD33832,PROD0074,CUST0227,05/26/2024,323.11,0.27,1,68.7
ORD57310,PROD0116,CUST0309,10/18/2023,1552.6,0,7,99.8
ORD20886,PROD0034,CUST0997,07/28/2023,3640.86,0.05,8,415.15
ORD97898,PROD0087,CUST0906,03/21/2024,267.44,0.23,2,19.47
ORD81122,PROD0071,CUST0020,02/24/2024,2949.81,0.06,7,322.06
ORD13228,PROD0109,CUST0915,11/07/2023,128.18,0.04,2,23.16
ORD81917,PROD0068,CUST0068,12/12/2023,658.48,0.19,3,102.48
ORD15417,PROD0025,CUST0647,10/17/2023,246.02,0.16,7,60.68
ORD77096,PROD0012,CUST0570,11/26/2023,110.73,0.13,2,21.08
ORD32034,PROD0068,CUST0821,08/19/2023,1251.93,0.23,6,134.52
ORD76622,PROD0010,CUST0283,12/05/2023,903.02,0.01,2,217.36
ORD20986,PROD0065,CUST0718,04/12/2024,10.74,0.14,1,1.32
ORD70934,PROD0064,CUST0920,02/18/2024,389.36,0.03,3,66.13
ORD37911,PROD0016,CUST0755,04/03/2024,641.62,0.2,2,128.91
ORD60226,PROD0029,CUST0649,10/29/2023,2072.54,0.29,7,156.76
ORD75948,PROD0068,CUST0407,02/04/2024,2081.13,0.04,8,497.19
ORD38999,PROD0028,CUST0554,02/08/2024,452.57,0.08,4,24.67
ORD34051,PROD0089,CUST0156,05/09/2024,3194.98,0.02,7,362.88
ORD93420,PROD0031,CUST0609,12/26/2023,205.92,0.22,8,16.89
ORD66502,PROD0028,CUST0115,11/26/2023,885.46,0.1,8,155.78
ORD96833,PROD0103,CUST0946,04/01/2024,3358.22,0.02,9,209.31
ORD33712,PROD0021,CUST0429,01/28/2024,219.16,0.28,1,32.45
ORD98342,PROD0100,CUST0980,08/21/2023,2622.3,0.04,6,375.01
ORD60262,PROD0016,CUST0307,03/20/2024,609.54,0.24,2,70.79
ORD60139,PROD0112,CUST0732,09/16/2023,925.09,0.25,3,127.16
ORD39002,PROD0100,CUST0905,06/04/2024,1675.36,0.08,4,206.85
ORD99398,PROD0043,CUST0344,03/24/2024,653.55,0.17,3,105.56
ORD40533,PROD0021,CUST0902,04/04/2024,748.8,0.18,3,116.44
ORD71365,PROD0034,CUST0270,07/01/2023,2380.93,0.29,7,333.01
ORD45027,PROD0015,CUST0589,07/13/2023,804.12,0.16,2,93.67
ORD52996,PROD0010,CUST0842,04/06/2024,3160.57,0.01,7,733.38
ORD34062,PROD0050,CUST0505,11/09/2023,100.74,0.07,4,24.44
ORD78587,PROD0028,CUST0440,12/27/2023,354.18,0.28,4,63.53
ORD59810,PROD0021,CUST0688,10/28/2023,572.25,0.06,2,79.39
ORD30768,PROD0088,CUST0053,12/02/2023,431.66,0.15,4,80.9
ORD13318,PROD0068,CUST0487,06/27/2024,1008.05,0.07,4,78.93
ORD92418,PROD0019,CUST0271,10/31/2023,388.16,0.21,1,95.15
ORD84289,PROD0030,CUST0015,11/08/2023,344.85,0,5,65.94
ORD81200,PROD0089,CUST0239,08/25/2023,1862.96,0.2,5,312.9
ORD86208,PROD0047,CUST0083,04/03/2024,1251.68,0.12,6,210.36
ORD60283,PROD0079,CUST0660,02/07/2024,688.36,0.17,3,100.28
ORD75079,PROD0032,CUST0905,12/11/2023,1641.1,0.08,9,349.79
ORD34438,PROD0105,CUST0997,12/18/2023,79.53,0.24,1,16.44
ORD82560,PROD0110,CUST0308,11/20/2023,1558.59,0.11,9,82.42
ORD54013,PROD0036,CUST0660,10/27/2023,611.62,0.24,2,120.5
ORD29040,PROD0045,CUST0169,11/14/2023,3866.03,0.03,8,828.51
ORD22551,PROD0082,CUST0420,01/14/2024,581.27,0.27,3,86.57
ORD43727,PROD0051,CUST0644,04/30/2024,2605.84,0.17,7,644.44
ORD78989,PROD0096,CUST0140,07/10/2023,3455.48,0.02,8,261.2
ORD12301,PROD0003,CUST0637,06/27/2024,76.36,0.18,8,18.33
ORD98841,PROD0102,CUST0497,02/12/2024,1779.94,0.1,7,253.17
ORD32962,PROD0021,CUST0814,05/05/2024,2066.81,0.03,7,368.16
ORD30494,PROD0086,CUST0238,02/15/2024,614,0.23,9,99.97
ORD55023,PROD0092,CUST0934,07/23/2023,201.33,0.02,2,15.92
ORD12767,PROD0050,CUST0720,10/23/2023,194.98,0.2,9,19.11
ORD91509,PROD0059,CUST0167,10/04/2023,243.78,0.01,9,50.36
ORD52096,PROD0012,CUST0401,02/13/2024,229.1,0.1,4,31.44
ORD76187,PROD0103,CUST0383,01/26/2024,2809.94,0.18,9,510.37
ORD46863,PROD0048,CUST0630,05/04/2024,1740.12,0.08,6,113.39
ORD25681,PROD0089,CUST0654,02/15/2024,1033.94,0.26,3,97.51
ORD39092,PROD0038,CUST0719,04/13/2024,742.4,0.2,8,45.57
ORD26629,PROD0004,CUST0023,11/11/2023,841.21,0.12,4,177.25
ORD20490,PROD0050,CUST0860,12/29/2023,20.31,0.25,1,2.64
ORD87439,PROD0101,CUST0547,02/24/2024,39.56,0.25,5,3.64
ORD62235,PROD0027,CUST0379,03/09/2024,3330.6,0.12,9,654.01
ORD28680,PROD0058,CUST0022,12/01/2023,1753.04,0.18,5,228.06
ORD28288,PROD0051,CUST0973,07/25/2023,3076.78,0.02,7,283.32
ORD88500,PROD0028,CUST0167,03/10/2024,806.75,0.18,8,106.86
ORD95639,PROD0061,CUST0334,04/27/2024,2192.46,0.06,5,301.42
ORD89456,PROD0053,CUST0735,12/12/2023,182.63,0.22,1,9.24
ORD95369,PROD0103,CUST0702,01/31/2024,2056.05,0.1,6,374.02
ORD45510,PROD0109,CUST0583,04/13/2024,216.3,0.19,4,23.26
ORD67231,PROD0101,CUST0590,03/26/2024,48.74,0.23,6,9.34
ORD72857,PROD0070,CUST0047,10/23/2023,56.64,0.11,1,2.9
ORD60797,PROD0081,CUST0471,11/06/2023,1848.1,0,5,122.75
ORD87817,PROD0051,CUST0642,12/23/2023,340.87,0.24,1,68.82
ORD66206,PROD0024,CUST0937,08/31/2023,1627.94,0.13,5,81.48
ORD88979,PROD0032,CUST0739,03/30/2024,1220.91,0.23,8,212.29
ORD59753,PROD0052,CUST0055,12/27/2023,2588.76,0.25,8,367.8
ORD92083,PROD0048,CUST0585,06/27/2024,1566.74,0.29,7,244.1
ORD73149,PROD0098,CUST0091,01/15/2024,345.89,0.16,1,27.38
ORD20761,PROD0067,CUST0951,04/01/2024,223.06,0.06,7,22.47
ORD57571,PROD0054,CUST0612,09/09/2023,734.08,0.09,4,142.21
ORD65830,PROD0019,CUST0233,03/01/2024,835.28,0.15,2,154.45
ORD25276,PROD0116,CUST0165,02/06/2024,1259.82,0.29,8,84.67
ORD33839,PROD0035,CUST0286,04/28/2024,1393.86,0.16,4,267.83
ORD75750,PROD0018,CUST0858,03/20/2024,244.68,0.18,1,46.23
ORD56974,PROD0041,CUST0549,12/23/2023,507.81,0.05,2,98.98
ORD49805,PROD0080,CUST0604,12/18/2023,3824.35,0.02,9,387.88
ORD56296,PROD0040,CUST0454,04/08/2024,1125.9,0.07,4,118.01
ORD51033,PROD0084,CUST0506,12/13/2023,499.93,0.04,4,116.89
ORD88446,PROD0084,CUST0254,12/28/2023,781.14,0.25,8,145.94
ORD48807,PROD0040,CUST0556,07/21/2023,2276,0.06,8,402.13
ORD10780,PROD0085,CUST0936,01/29/2024,65.32,0.25,1,7
ORD56931,PROD0081,CUST0187,07/26/2023,561.82,0.24,2,135.06
ORD74987,PROD0002,CUST0152,12/12/2023,1493.68,0.19,5,315.89
ORD68059,PROD0053,CUST0569,04/27/2024,1030.22,0.12,5,217.08
ORD22174,PROD0055,CUST0775,09/23/2023,920,0.2,8,229.46
ORD18014,PROD0010,CUST0724,06/22/2024,3447.89,0.16,9,781.21
ORD43621,PROD0006,CUST0509,05/06/2024,633.26,0.26,2,131.54
ORD60869,PROD0111,CUST0819,09/01/2023,91.32,0.21,8,6.43
ORD31497,PROD0013,CUST0901,07/08/2023,1314.37,0.07,7,96.95
ORD76376,PROD0082,CUST0599,09/15/2023,1300.56,0.02,5,150.96
ORD86760,PROD0047,CUST0355,11/08/2023,640.06,0.1,3,73.23
ORD49088,PROD0008,CUST0353,03/15/2024,2054.78,0.14,8,385.76
ORD35426,PROD0061,CUST0586,06/03/2024,3442.62,0.18,9,387.69
ORD28556,PROD0035,CUST0898,11/14/2023,3360.2,0.1,9,475.45
ORD37257,PROD0029,CUST0109,09/28/2023,291.91,0.3,1,31.2
ORD43841,PROD0037,CUST0069,03/18/2024,2038.98,0.2,8,282.88
ORD37721,PROD0028,CUST0409,03/04/2024,974,0.12,9,58.13
ORD12283,PROD0016,CUST0272,08/05/2023,1331.35,0.17,4,98.63
ORD93230,PROD0105,CUST0676,12/06/2023,444.72,0.15,5,76.76
ORD46039,PROD0055,CUST0445,04/26/2024,569.25,0.01,4,133.26
ORD70331,PROD0005,CUST0523,10/26/2023,457.26,0.02,3,67.84
ORD91997,PROD0012,CUST0465,11/24/2023,127.28,0,2,10.69
ORD46498,PROD0055,CUST0295,03/18/2024,828,0.28,8,114.79
ORD14129,PROD0007,CUST0044,07/04/2023,919.58,0.15,3,169.67
ORD69254,PROD0066,CUST0268,12/15/2023,3158.1,0,9,711.71
